*Tele EF EB theta(degree) phi(degree)
0   21   5   33.1393   181.3795
0   21   6   33.1363   180.7710
0   21   7   33.1363   180.1621
0   21   8   33.1392   179.5529
0   21   9   33.1451   178.9435
0   21   10   33.1540   178.3341
0   21   11   33.1658   177.7247
0   21   12   33.1806   177.1157
0   21   13   33.1984   176.5070
0   21   14   33.2191   175.8988
0   21   15   33.2428   175.2913
0   21   16   33.2695   174.6846
0   21   17   33.2991   174.0788
0   21   18   33.3316   173.4741
0   21   19   33.3670   172.8706
0   21   20   33.4054   172.2684
0   21   21   33.4466   171.6676
0   21   22   33.4907   171.0684
0   21   23   33.5377   170.4710
0   21   24   33.5875   169.8753
0   21   25   33.6401   169.2816
0   21   26   33.6955   168.6899
0   21   27   33.7537   168.1005
0   21   28   33.8146   167.5133
0   21   29   33.8783   166.9285
0   21   30   33.9446   166.3462
0   21   31   34.0136   165.7665
0   22   0   33.5299   184.3742
0   22   1   33.5126   183.7753
0   22   2   33.4982   183.1753
0   22   3   33.4866   182.5744
0   22   4   33.4779   181.9727
0   22   5   33.4722   181.3702
0   22   6   33.4693   180.7672
0   22   7   33.4694   180.1638
0   22   8   33.4724   179.5600
0   22   9   33.4783   178.9561
0   22   10   33.4872   178.3522
0   22   11   33.4990   177.7484
0   22   12   33.5137   177.1448
0   22   13   33.5314   176.5416
0   22   14   33.5519   175.9388
0   22   15   33.5754   175.3368
0   22   16   33.6018   174.7354
0   22   17   33.6312   174.1350
0   22   18   33.6634   173.5357
0   22   19   33.6985   172.9374
0   22   20   33.7364   172.3405
0   22   21   33.7772   171.7450
0   22   22   33.8209   171.1510
0   22   23   33.8673   170.5586
0   22   24   33.9166   169.9681
0   22   25   33.9687   169.3794
0   22   26   34.0235   168.7927
0   22   27   34.0810   168.2081
0   22   28   34.1413   167.6258
0   22   29   34.2042   167.0458
0   22   30   34.2698   166.4682
0   22   31   34.3381   165.8932
0   23   0   33.8614   184.3384
0   23   1   33.8444   183.7448
0   23   2   33.8302   183.1502
0   23   3   33.8189   182.5546
0   23   4   33.8105   181.9582
0   23   5   33.8049   181.3611
0   23   6   33.8022   180.7635
0   23   7   33.8024   180.1654
0   23   8   33.8054   179.5671
0   23   9   33.8114   178.9686
0   23   10   33.8203   178.3700
0   23   11   33.8320   177.7716
0   23   12   33.8466   177.1734
0   23   13   33.8642   176.5755
0   23   14   33.8846   175.9781
0   23   15   33.9079   175.3814
0   23   16   33.9341   174.7854
0   23   17   33.9631   174.1903
0   23   18   33.9950   173.5961
0   23   19   34.0298   173.0031
0   23   20   34.0673   172.4114
0   23   21   34.1077   171.8210
0   23   22   34.1509   171.2321
0   23   23   34.1969   170.6448
0   23   24   34.2457   170.0592
0   23   25   34.2972   169.4755
0   23   26   34.3514   168.8937
0   23   27   34.4083   168.3140
0   23   28   34.4679   167.7364
0   23   29   34.5301   167.1612
0   23   30   34.5950   166.5883
0   23   31   34.6625   166.0178
0   24   0   34.1927   184.3032
0   24   1   34.1760   183.7148
0   24   2   34.1622   183.1254
0   24   3   34.1511   182.5351
0   24   4   34.1429   181.9439
0   24   5   34.1375   181.3521
0   24   6   34.1349   180.7598
0   24   7   34.1352   180.1670
0   24   8   34.1383   179.5740
0   24   9   34.1443   178.9808
0   24   10   34.1532   178.3875
0   24   11   34.1649   177.7944
0   24   12   34.1794   177.2014
0   24   13   34.1968   176.6089
0   24   14   34.2171   176.0167
0   24   15   34.2402   175.4252
0   24   16   34.2662   174.8344
0   24   17   34.2949   174.2445
0   24   18   34.3265   173.6555
0   24   19   34.3609   173.0676
0   24   20   34.3981   172.4810
0   24   21   34.4381   171.8956
0   24   22   34.4809   171.3118
0   24   23   34.5264   170.7294
0   24   24   34.5746   170.1488
0   24   25   34.6255   169.5699
0   24   26   34.6792   168.9930
0   24   27   34.7355   168.4180
0   24   28   34.7944   167.8452
0   24   29   34.8560   167.2746
0   24   30   34.9202   166.7062
0   24   31   34.9869   166.1403
0   25   0   34.5238   184.2687
0   25   1   34.5075   183.6854
0   25   2   34.4939   183.1011
0   25   3   34.4831   182.5159
0   25   4   34.4751   181.9299
0   25   5   34.4698   181.3433
0   25   6   34.4674   180.7562
0   25   7   34.4678   180.1686
0   25   8   34.4710   179.5808
0   25   9   34.4770   178.9928
0   25   10   34.4859   178.4047
0   25   11   34.4975   177.8168
0   25   12   34.5120   177.2290
0   25   13   34.5293   176.6416
0   25   14   34.5494   176.0547
0   25   15   34.5723   175.4683
0   25   16   34.5981   174.8826
0   25   17   34.6266   174.2978
0   25   18   34.6579   173.7139
0   25   19   34.6920   173.1311
0   25   20   34.7288   172.5494
0   25   21   34.7684   171.9690
0   25   22   34.8107   171.3901
0   25   23   34.8557   170.8126
0   25   24   34.9034   170.2368
0   25   25   34.9538   169.6628
0   25   26   35.0069   169.0906
0   25   27   35.0626   168.5203
0   25   28   35.1209   167.9521
0   25   29   35.1818   167.3861
0   25   30   35.2453   166.8223
0   25   31   35.3113   166.2608
0   26   0   34.8547   184.2348
0   26   1   34.8387   183.6565
0   26   2   34.8254   183.0772
0   26   3   34.8148   182.4971
0   26   4   34.8070   181.9162
0   26   5   34.8020   181.3347
0   26   6   34.7997   180.7526
0   26   7   34.8002   180.1702
0   26   8   34.8035   179.5874
0   26   9   34.8096   179.0045
0   26   10   34.8184   178.4216
0   26   11   34.8300   177.8388
0   26   12   34.8444   177.2561
0   26   13   34.8616   176.6738
0   26   14   34.8816   176.0919
0   26   15   34.9043   175.5106
0   26   16   34.9298   174.9300
0   26   17   34.9580   174.3502
0   26   18   34.9890   173.7713
0   26   19   35.0228   173.1934
